LiH,2.981
BeH2,5.326
B9H11,2.9118
B2H5,6.3448
BH3,5.3234
B5H7,3.5551
H34C19,5.4526
H3N,4.3287
H2O,5.5175
HF,6.7187
NaH,3.7382
MgH2,3.7097
AlH3,2.1979
SiH4,6.5621
H2S,4.3246
HCl,5.8162
KH,3.4331
CaH2,3.028
ScH2,0.0136
TiH2,0.0161
VH2,0
V2H,0
CrH,0
NiH,0
HBr,4.681
RbH,2.9163
SrH2,3.1544
YH3,0.0405
YH2,0
ZrH2,0.0181
NbH2,0
HRh,0
HPd,0.216
HI,4.0739
CsH,2.5693
BaH2,2.8699
LaH2,0
CeH2,0.0015
PrH2,0.0583
NdH2,0.0445
PmH3,0
PmH,0
SmH2,0.0182
SmH3,0
GdH2,0
GdH3,0.1913
Tb4H9,0.0214
TbH2,0
DyH2,0
HoH2,0
HoH3,0.3813
ErH2,0
TmH2,0
YbH2,2.9087
LuH2,0
LuH3,0.0921
HfH2,0.023
TaH2,0
Ta2H,0
AcH2,0
AcH3,0.9544
Th4H15,0
ThH2,0.0387
PaH3,0.0266
UH3,0.0126
NpH2,0
PuH2,0
PuH3,0.0
LiB,0.0
LiN3,3.6364
Li3N,0.984
Li2O,4.8986
Li2O2,1.9743
LiF,8.7161
Li5Mg,0
LiMg2,0
LiMg149,0
LiAl,0.0
Li3Al2,0.2427
Li9Al4,0
LiSi,0.0
Li21Si5,0
Li13Si4,0.021
Li12Si7,0.2039
Li3P,0.6996
Li3P7,1.7927
LiP,1.0144
LiP7,1.6527
Li2S,3.3862
LiCl,6.25
Li2Ca,0
LiCu3,0.1169
LiZn,0.0
LiZn3,0
Li2Ga,0.0
LiGa,0.0
Li3Ga2,0.0959
Li3Ga7,0.1048
LiGa3,0.0
LiGe,0.0
Li15Ge4,0.0
Li9Ge4,0.0
LiAs,0.508
Li3As,0.6365
Li2Se,2.9746
LiBr,4.9234
Sr3Li2,0.0
LiRh,0
Li2Pd,0.0
LiPd,0.1179
Li3Pd,0.0823
LiPd3,0.2369
LiAg,0.0
LiAg3,0.1989
Li3Ag,0
LiCd,0.0
Li3Cd,0
LiCd3,0
Li3In2,0.0881
Li2In,0.0953
LiIn,0.041
Li13In3,0.0623
LiIn3,0.0
LiSn,0
Li17Sn4,0.0169
Li13Sn5,0.0137
Li7Sn2,0.1313
Li3Sb,0.6961
Li2Sb,0.0
Li2Te,2.4982
LiI,4.3818
LiIr,0.0145
LiIr3,0.0018
Li2Pt,0.0
LiPt7,0.0132
LiPt,0.05
Li3Pt,0.1984
LiPt3,0
Li3Au,0.0056
Li15Au4,0
LiAu3,0.0
LiHg,0.2748
Li3Hg,0.034
Li3Tl,0.0
Li5Tl2,0.0347
LiTl,0.0
Li8Pb3,0.0
LiPb,0.1965
Li3Pb,0.043
Li17Pb4,0.0118
Li7Pb2,0.0557
LiBi,0.0
Li3Bi,0.4911
Be4B,0.0647
Be2C,1.1656
Be3N2,3.3129
BeO,7.4598
BeF2,7.9632
MgBe13,0.09
BeP2,0.8314
Be3P2,0.8891
BeS,3.1435
BeCl2,6.3324
CaBe13,0.0355
ScBe5,0.084
TiBe2,0.0
Ti2Be17,0.0
Be2V,0.0
Be12V,0
Be12Cr,0.0
Be2Cr,0.0
MnBe2,0.0
Be2Fe,0.0133
BeCo,0.0476
BeNi,0.2635
Be3Ni,0.1174
Be2Cu,0.0216
BeSe,2.6702
BeBr2,5.1775
SrBe13,0.0513
ZrBe5,0.0
ZrBe13,0.0
Zr2Be17,0.1274
Be12Nb,0
Be3Nb,0.0636
Be17Nb2,0.0649
Be2Mo,0.0
Be12Mo,0.0
Be17Ru3,0.0827
Be3Ru,0.231
BeRh,0.4941
Be3Rh,0
BePd3,0.0
BePd2,0.0
BePd,0.0
Be5Pd,0.0
BeTe,2.0176
BeI2,4.0677
CeBe13,0.0
TbBe13,0.0008
DyBe13,0.0042
YbBe13,0
HfBe5,0.0
HfBe13,0.0
TaBe2,0.0
Ta2Be,0.0
TaBe12,0
Be12W,0.0
Be2W,0.0
Be22Re,0
Be2Re,0.0
Be3Ir,0.1519
Be12Pt,0.0
BeAu2,0.0
BeAu,0.0
Be5Au,0.2852
ThBe13,0.0058
UBe13,0.0
NpBe13,0.009
PuBe13,0.0179
B13C2,0.0089
BN,4.4806
B6O,1.8524
B2O3,6.3017
BF3,8.1417
NaB15,0.0
Na3B20,0.1315
MgB2,0.0
MgB4,0.3641
Al23B50,0.0549
SiB3,1.408
BP,1.2435
B6P,2.4757
BS2,2.5564
B2S3,2.4293
BCl3,4.7135
KB6,0.0
CaB6,0.0
ScB2,0.1478
ScB12,0.3153
TiB2,0.0
TiB,0
VB2,0
VB,0.0
V3B4,0.005
V2B3,0.0
V3B2,0.0
CrB,0.0
Cr5B3,0.0
Cr2B,0
CrB4,0.0
Mn2B,0.0
MnB,0.0
MnB4,0
Fe2B,0.0
FeB,0.0
CoB,0.0
Ni3B,0.0
Ni4B3,0
Ni2B,0.0
B6As,2.6454
BBr3,3.8273
SrB6,0.0
YB4,0.0
YB2,0.1172
YB12,0.3379
ZrB2,0.0
Nb3B2,0.0
NbB2,0
Nb3B4,0.0032
NbB,0.0
B2Mo,0.0
BMo,0.0
B3Ru2,0.0
B2Ru,0.0
BRh,0
B4Rh5,0
BPd2,0.0
BPd3,0.0
BI3,2.6816
BaB6,0.0
LaB6,0
LaB4,0.0
CeB6,0.0
CeB4,0.0
PrB6,0
Pr2B5,0.0122
PrB4,0.14
NdB6,0
NdB4,0.0
Nd2B5,0.0
PmB3,0.2897
SmB4,0.0
SmB6,0
Sm2B5,0.002
EuB6,0.6101
Gd2B5,0.0
GdB6,0.0521
TbB4,0.0
TbB2,0
DyB2,0.1116
DyB4,0.0
HoB2,0.112
HoB4,0.0
ErB4,0.0
ErB2,0.1133
TmB2,0.1155
TmB4,0.0
YbB6,0.0
LuB2,0.1212
LuB4,0.0
HfB2,0.0
Ta3B2,0.0
TaB2,0
Ta3B4,0.0221
Ta5B6,0
TaB,0.0
B2W,0.0
BW2,0.0
BW,0.0
ReB2,0.0
Re3B,0.0
B2Os,0.0
BPt3,0
ThB6,0.0
ThB4,0.0948
PaB3,0
UB2,0.0
UB12,0.0729
UB4,0
NpB2,0
PuB6,0.0
PuB4,0.0247
CO2,6.6332
CF4,9.1156
Al4C3,1.3154
SiC,2.023
KC8,0.0154
Sc3C4,0.0
Sc2C,0.0
Sc4C3,0.327
Sc15C19,0.0554
Ti2C,0.0
Ti8C5,0.0
TiC,0.0
V2C,0.0
V6C5,0.0
Cr3C2,0.0
Cr23C6,0.0409
Cr7C3,0.0022
Mn23C6,0.0024
RbC8,0
Y4C5,0.0
Y4C7,0.0
Y2C,0.0
ZrC,0.0
Zr10C9,0
Nb6C5,0.0
Nb2C,0.0
Mo2C,0.0
CsC8,0
LaC2,0
La2C3,0.0
Ce2C3,0.0
Pr2C3,0.0
Nd2C3,0.0
Sm2C3,0.0
GdC2,0.0
Tb4C5,0.0
Tb2C,0.0
Dy2C3,0.0
Dy2C,0
Ho4C5,0.0
Ho2C,0.0
Ho4C7,0.6147
Er15C19,0.0995
Tm2C3,0.0
Yb2C3,0.0
Lu4C7,0.3527
HfC,0.0
TaC,0.081
Ta2C,0.0
WC,0.0
ThC,0.0
ThC2,0.0
PaC,0
UC,0.0
UC2,0.0
U2C3,0.0
Pu2C3,0.0276
N2O5,0.6626
NO2,2.8134
NaN3,4.0245
Mg3N2,1.51
AlN,4.0564
Si3N4,4.2451
P3N5,3.5526
NCl3,2.1636
KN3,4.1559
CaN6,3.5449
Ca2N,0.0171
Ca3N2,1.1111
ScN,0.0
TiN,0
Ti2N,0.0
VN,0.0
V2N,0
CrN,0
Cr2N,0
Mn2N,0.0
MnN,0.0
Fe3N,0.0
FeN,0
CoN,0.0
Co2N,0.0
Ni3N,0.0
Zn3N2,0.0
GaN,1.7433
Ge3N4,2.064
RbN3,4.1736
SrN6,3.7752
Sr2N,0.0366
SrN2,0.0
SrN,0.0
YN,0.1472
Zr3N4,0.9708
ZrN,0
Zr3N2,0
NbN,0.0
Nb5N6,0
Nb16N9,0
MoN,0.0
Mo15N16,0.0211
InN,0.1321
CsN3,4.2196
BaN6,3.8159
BaN2,0.0
Ba3N,0.0
Ba2N,0.0548
LaN,1.1159
CeN,0
PrN,0.0
NdN,0.0
SmN,0.0
EuN,0.0
GdN,0.0561
TbN,0.0156
DyN,0.0515
HoN,0.0843
ErN,0.1198
TmN,0.1567
Yb3N2,0.3403
YbN2,0.0341
LuN,0.2365
HfN,0
Hf3N4,1.0064
Hf2N,0.0717
Ta3N5,1.2141
Ta2N,0
TaN,0.0
Ta5N6,0
WN2,0.8351
AcN,0.078
ThN,0
Th3N4,1.4415
UN,0.0007
UN2,0.6911
U4N7,0.0013
NpN,0.0
NpN2,0.0134
PuN,0
Na2O,1.8736
NaO2,0.0
Na2O2,1.7361
MgO,4.4449
Al2O3,5.8537
SiO2,5.7034
Si6O13,2.0845
P2O5,5.3472
SO3,5.1448
SO2,2.8368
ClO3,1.3649
Cl2O,1.0529
ClO2,0.964
Cl2O7,3.6565
KO2,0
K2O,1.7072
K2O2,2.3447
CaO,3.6344
Sc2O3,3.8235
Ti2O3,0.0
Ti2O,0.0
TiO2,2.6774
TiO,0.0133
Ti3O5,0.0002
Ti2O7,1.154
Ti6O,0.0
Ti3O,0.0
V2O5,2.1562
VO2,0.8765
V2O3,0.0
V3O5,0.9893
V3O7,0.996
Cr2O3,2.4365
Cr5O12,1.7943
CrO2,0.0
Mn3O4,0.6926
MnO2,1.0947
Mn2O3,0.1177
MnO,1.6823
Fe3O4,0.0
FeO,0.0
Fe2O3,2.019
Co3O4,0.0
CoO,0.588
CoO2,1.2174
NiO,2.3175
Ni3O4,0.2511
Cu2O,0.4997
Cu2O3,0.0
CuO,0.0
ZnO,0.7317
ZnO2,2.1272
Ga2O3,2.0078
GeO2,3.2501
As2O3,3.62
As2O5,1.3437
Se2O5,3.0062
SeO2,3.2709
Br2O3,1.7587
Rb6O,0.0
Rb2O3,0.0
RbO3,0.8773
Rb9O2,0
Rb2O,0.4531
SrO,3.2748
SrO2,2.8495
Y2O3,4.0531
ZrO2,3.4737
Zr3O,0.0
NbO2,0.1655
NbO,0.0094
Nb12O29,0
Nb2O5,1.6713
MoO2,0.0
MoO3,1.3723
Mo8O23,1.0385
Tc2O7,2.6664
TcO2,0.0494
RuO2,0.0
RuO4,2.4251
RhO2,0.0
PdO,0.0
Ag2O,0.0
Ag3O4,0.0
AgO,0.0
CdO,0.0
CdO2,1.2535
In2O3,0.9324
SnO2,0.6519
SnO,0.4096
Sb2O5,0.8138
Sb2O3,2.2239
SbO2,1.883
TeO2,2.2279
TeO3,1.1503
Te2O5,1.6729
I2O5,2.7607
Cs2O,0.5857
CsO2,0
Cs7O,0
Cs3O,0.0
Cs11O3,0.0166
CsO,1.6496
BaO2,2.2284
BaO,2.0906
La2O3,3.5319
CeO2,1.8647
Ce7O12,0.0
Ce11O20,0.0008
CeO,0.0
Ce2O3,0.0028
Ce5O9,0.000400000000001
Pr2O3,3.6593
Pr5O9,2.8244
NdO2,3.4112
Nd2O3,3.708
Pm2O3,3.7666
Sm2O3,3.7823
EuO,0.0765
Eu2O3,0
Gd2O3,3.037
Tb2O3,3.9006
Dy2O3,3.9251
Ho2O3,3.9458
Er2O3,3.9629
Tm2O3,3.9787
YbO,3.4599
YbO2,3.1093
Lu2O3,4.0206
HfO2,4.0165
Ta2O5,1.2267
TaO10,0
WO3,1.3331
W18O49,0
WO2,1.2391
ReO3,0.0
OsO2,0.0
OsO4,3.3465
IrO2,0.0
PtO2,0.6418
Pt3O4,0.0
Au2O3,0.82
HgO,1.1867
Tl2O,0.5194
Tl2O3,0.0
Tl4O3,1.0917
PbO,1.4695
PbO2,0.0155
Pb3O4,1.133
BiO2,1.1596
Bi2O3,2.2876
Bi4O7,0.904
Ac2O3,3.5226
ThO2,4.417
PaO2,0
PaO3,0.0384
U3O8,0.0
UO3,1.635
UO2,0.0
NpO2,0
Np2O5,0
PuO2,0.0
Pu2O3,0.0025
NaF,6.0943
MgF2,6.824
AlF3,7.6012
SiF4,7.7173
PF5,7.0881
SF6,5.7755
ClF3,2.4608
ClF,2.0481
KF,5.9956
CaF2,7.1148
ScF3,6.0729
TiF3,0
TiF4,4.166
VF2,2.2511
VF4,2.2417
VF3,1.5498
VF5,2.9917
CrF2,2.5732
CrF3,2.838
CrF5,1.3584
CrF4,1.5634
MnF2,2.8743
MnF3,0.3873
MnF4,1.3254
FeF3,3.1061
FeF2,3.2415
CoF2,3.0717
CoF3,0.0
NiF2,4.8034
CuF2,0.0
ZnF2,3.48
GaF3,4.7051
GeF2,4.0597
GeF4,5.5005
Ge5F12,4.3696
AsF3,5.36
AsF5,4.6002
SeF4,4.1374
BrF3,2.1576
BrF5,3.4378
KrF2,2.7303
RbF,5.5244
RbF2,1.3381
SrF2,6.7493
YF3,7.5338
ZrF4,4.8934
Nb2F5,0.1798
NbF5,4.5662
MoF5,2.0375
MoF6,4.1644
MoF3,3.5743
TcF3,0.0068
RuF3,0
RuF5,0.6511
RhF3,0.8626
RhF5,0.0
PdF4,0.7054
PdF3,0
Ag2F,0
AgF3,0.1448
AgF2,0.0
Ag2F5,0.0
AgF,0.0
CdF2,2.8977
InF3,4.0226
Sn3F8,3.22
SnF3,2.7195
SnF2,3.2522
SnF4,3.0953
SbF3,4.4381
Sb2F7,3.8056
Sb11F43,3.5093
SbF4,3.4408
Sb7F29,3.5953
TeF6,4.3688
TeF4,4.0186
IF5,4.6815
IF7,1.4653
XeF6,2.7851
XeF4,2.8225
XeF3,2.4834
XeF2,2.6862
CsF,5.2602
BaF2,6.6189
LaF3,6.0429
CeF3,0.1994
CeF4,2.1
PrF3,7.5968
NdF3,7.6164
PmF3,5.1959
SmF3,7.7298
EuF2,0.125
EuF3,0.0
TbF3,7.7511
HoF3,7.7482
ErF3,7.6163
TmF3,5.3727
YbF2,6.7345
HfF4,5.402
TaF5,5.533
WF6,5.3735
ReF7,1.9773
OsF6,0.0
OsF5,0.0
IrF6,0.7656
IrF4,0.0
PtF4,1.3811
PtF6,0.0
PtF5,0.0
AuF3,1.4723
AuF5,0.789
Au3F8,0.546
HgF,1.7582
HgF2,0.9684
TlF3,1.2591
TlF,3.2045
PbF2,4.3951
PbF4,1.9022
PbF3,1.8822
BiF3,4.6808
BiF5,1.8138
ThF4,6.5408
UF5,0.7489
UF6,2.7932
UF4,0
UF3,0.234
NpF4,0.0
NpF3,0.0
PuF3,0.0535
NaSi,1.2884
Na3P,0.404
Na3P11,1.8326
NaP,0.8684
NaS,1.2348
Na2S,2.4399
NaS2,1.9966
NaCl,5.0033
KNa2,0
NaZn13,0.0939
NaGa4,0.0426
Na7Ga13,0.0679
NaGe,0.6652
Na3As,0.0669
Na3As7,1.4262
Na2Se,2.0162
NaSe,0.4795
NaSe2,1.1815
NaBr,4.0899
NaAg2,0.1663
Na26Cd141,0.0745
NaCd3,0.1121
NaIn,0.0
Na2In,0.0
NaIn3,0
NaSn,0.3429
NaSn2,0.0015
Na15Sn4,0.3706
Na9Sn4,0.0011
NaSb,0.6019
Na3Sb,0.3986
Na2Te,2.0247
NaTe3,0.5092
NaI,3.5255
BaNa2,0.0097
NaPt2,0.0
Na2Au,0.0
NaAu2,0.0
Na8Hg3,0.0
NaHg,0.0
NaHg2,0.0284
NaTl,0.0
Na2Tl,0.0361
NaPb3,0.3216
Na15Pb4,0.2326
NaPb,0.0128
NaBi,0.0
Na3Bi,0.0
Mg17Al12,0.0
Mg23Al30,0.008
Mg2Si,0.2183
MgP4,0.7596
Mg3P2,1.6068
MgS,2.7628
MgCl2,5.6168
CaMg2,0.0
MgSc,0.1082
Mg3Sc,0
MgSc2,0
MgCo2,0
Mg2Ni,0.0225
MgNi2,0.0
MgCu2,0.0
Mg2Cu,0.0174
MgZn2,0.0
Mg21Zn25,0.0429
Mg4Zn7,0.0044
Mg2Zn11,0.085
Mg2Ga,0.1051
MgGa2,0
Mg2Ga5,0.0233
Mg5Ga2,0.0
Mg2Ge,0.1689
MgAs4,0.8144
Mg3As2,1.431
MgSe,2.5476
MgBr2,4.4707
Sr2Mg17,0.0
SrMg2,0.0
Sr6Mg23,0.0071
YMg,0.0209
YMg3,0.0423
Y2Mg,0
Mg3Ru2,0.0
Mg2Rh,0.009
MgRh,0.1467
Mg3Rh,0.0
Mg44Rh7,0.0908
MgRh3,0
MgPd2,0.0056
MgPd,0.0
Mg5Pd2,0.0
Mg3Pd,0.0594
MgPd3,0.0
Mg2Pd,0.0071
MgAg,0.0516
Mg54Ag17,0.0159
MgAg3,0
MgCd3,0.0
MgCd,0.0482
Mg3Cd,0.0389
MgIn,0.0645
Mg3In,0
Mg2Sn,0.0
Mg3Sb2,0.2172
MgTe,2.3612
MgI2,3.6162
Ba2Mg17,0.0439
Ba6Mg23,0.0
BaMg2,0.0
LaMg,0.1174
LaMg3,0.0264
La2Mg17,0.0378
CeMg3,0.0
PrMg,0.124
PrMg3,0.0225
PrMg12,0.0118
NdMg,0.1009
NdMg12,0.0663
NdMg3,0.0272
PmMg,0.0051
SmMg,0.1151
SmMg3,0.0304
EuMg,0.0452
GdMg,0.0
GdMg2,0.0048
GdMg3,0.0022
TbMg,0.0244
TbMg3,0.0281
DyMg,0.0337
DyMg3,0.0147
Dy2Mg,0
HoMg,0.0051
Ho2Mg,0
HoMg3,0
ErMg,0.0428
Er5Mg24,0.0308
ErMg2,0.048
ErMg3,0.0982
Er2Mg,0
TmMg,0.0398
Tm5Mg24,0.0156
TmMg2,0.0
Tm2Mg,0
YbMg2,0.0
LuMg,0.0965
MgIr2,0.0
Mg3Ir,0.0
Mg29Ir4,0.0
Mg44Ir7,0.0402
MgIr,0.0099
Mg3Pt,0.0
Mg2Pt,0.0
MgPt3,0.0
MgPt,0.0
Mg3Au,0.0
Mg2Au,0.0
MgAu3,0.0
MgAu,0.2281
Mg2Hg,0.1593
MgHg,0.0
MgTl,0.1452
Mg3Tl,0
Mg2Pb,0.0
Mg3Bi2,0.0164
AcMg5,0
AcMg,0
AlP,1.6302
Al2S3,2.817
AlCl3,5.263
CaAl2,0.0
ScAl3,0.0
Sc2Al,0.0
ScAl,0.0
ScAl2,0.0
Sc3Al,0
Ti3Al,0.0
TiAl,0.0228
TiAl3,0.0346
TiAl2,0.0
Al3V,0.0
AlV3,0.0
AlCr2,0.0072
Al45Cr7,0.0081
Al3Cr,0.033
MnAl6,0.0
Mn4Al11,0.0027
MnAl,0.0
AlFe,0.0493
AlFe3,0.0051
Al6Fe,0
Al5Co2,0.0
AlCo,0.0
Al9Co2,0.0516
AlNi,0.0947
AlNi3,0.0201
Al3Ni2,0.079
Al3Ni,0.0587
Al4Ni3,0.0488
Al3Ni5,0.0223
Al2Cu,0.0
Al4Cu9,0.0
AlCu3,0.1091
AlCu,0.0
AlAs,1.5017
Al2Se3,1.8016
AlBr3,4.1908
Sr5Al9,0.011
SrAl2,0.0
SrAl4,0.0
Sr8Al7,0.0019
Y2Al,0.0
YAl2,0.0
YAl3,0
Zr4Al3,0.084
Zr3Al,0.0442
ZrAl2,0.0
ZrAl3,0.0
Zr2Al3,0.0582
NbAl3,0.0
Nb2Al,0.042
AlMo3,0.0
Al5Mo,0.0
Al8Mo3,0.1411
Al12Mo,0.0646
Al3Mo,0.0025
Al6Tc,0.0221
Al12Tc,0.0847
Al3Tc,0.0046
AlRu,0.0568
Al6Ru,0.0619
Al13Ru4,0.0195
Al2Ru,0.087
Al9Rh2,0.0
AlRh,0.0
Al5Rh2,0.0494
AlPd5,0.0
Al3Pd2,0.1263
AlPd2,0.0
AlPd,0.0097
Al21Pd8,0.0606
AlSb,1.2273
Al2Te5,1.0356
Al2Te3,1.8758
AlI3,3.2579
Ba4Al5,0.0
BaAl4,0.0
Ba7Al10,0.0624
Ba21Al40,0.0061
LaAl,0.0
LaAl3,0.0
LaAl2,0.0766
La3Al11,0.0037
CeAl3,0.0
CeAl2,0.0
PrAl2,0.0
PrAl3,0.0
PrAl,0
NdAl2,0.0
NdAl3,0.0
NdAl,0.0045
PmAl3,0
SmAl2,0.0
SmAl3,0
EuAl4,0
EuAl2,0.0
GdAl2,0.0595
GdAl3,0
TbAl,0.0
TbAl2,0.0
TbAl3,0
DyAl,0.0268
DyAl2,0.0
DyAl3,0
HoAl2,0.0
HoAl3,0.079
Ho2Al,0.0137
ErAl2,0.0
ErAl3,0.0242
